timestamp,provider,model,latency_s
"2025-10-27T01:33:24.880013","ollama","gemma3:4b",1.820877
"2025-10-27T01:32:53.003432","ollama","gemma3:4b",1.583624
"2025-10-27T01:32:21.366412","ollama","gemma3:4b",1.816073
"2025-10-27T01:31:49.498313","ollama","gemma3:4b",1.677227
"2025-10-27T01:31:17.764251","ollama","gemma3:4b",1.679649
"2025-10-27T01:30:46.023339","ollama","gemma3:4b",1.862381
"2025-10-27T01:30:14.105430","ollama","gemma3:4b",1.789974
"2025-10-27T01:29:42.233077","ollama","gemma3:4b",2.021704
"2025-10-27T01:29:10.158447","ollama","gemma3:4b",1.670160
"2025-10-27T01:28:38.432624","ollama","gemma3:4b",1.632752
"2025-10-27T01:28:06.744728","ollama","gemma3:4b",1.748127
"2025-10-27T01:27:34.940535","ollama","gemma3:4b",1.750583
"2025-10-27T01:27:03.137876","ollama","gemma3:4b",1.604255
"2025-10-27T01:26:31.474799","ollama","gemma3:4b",1.608787
"2025-10-27T01:25:59.812197","ollama","gemma3:4b",1.675657
"2025-10-27T01:25:28.081425","ollama","gemma3:4b",1.777928
"2025-10-27T01:24:56.248592","ollama","gemma3:4b",1.811090
"2025-10-27T01:24:24.380210","ollama","gemma3:4b",1.519434
"2025-10-27T01:23:52.807180","ollama","gemma3:4b",1.589356
"2025-10-27T01:23:21.159837","ollama","gemma3:4b",1.729807
"2025-10-27T01:22:49.374762","ollama","gemma3:4b",1.609549
"2025-10-27T01:22:17.705710","ollama","gemma3:4b",1.542790
"2025-10-27T01:21:46.105795","ollama","gemma3:4b",1.706162
"2025-10-27T01:21:14.346929","ollama","gemma3:4b",1.627250
"2025-10-27T01:20:42.660551","ollama","gemma3:4b",1.574152
"2025-10-27T01:20:11.030932","ollama","gemma3:4b",1.667919
"2025-10-27T01:19:39.307036","ollama","gemma3:4b",1.724268
"2025-10-27T01:19:07.528440","ollama","gemma3:4b",1.728849
"2025-10-27T01:18:35.748770","ollama","gemma3:4b",1.920778
"2025-10-27T01:18:03.774076","ollama","gemma3:4b",1.598888
"2025-10-27T01:17:32.117364","ollama","gemma3:4b",1.547323
"2025-10-27T01:17:00.518741","ollama","gemma3:4b",1.678188
"2025-10-27T01:16:28.788272","ollama","gemma3:4b",1.490097
"2025-10-27T01:15:57.246330","ollama","gemma3:4b",1.723088
"2025-10-27T01:15:25.469732","ollama","gemma3:4b",1.760111
"2025-10-27T01:14:53.655424","ollama","gemma3:4b",1.681317
"2025-10-27T01:14:21.918730","ollama","gemma3:4b",1.591271
"2025-10-27T01:13:50.271161","ollama","gemma3:4b",1.664337
"2025-10-27T01:13:18.550276","ollama","gemma3:4b",1.794900
"2025-10-27T01:12:46.696885","ollama","gemma3:4b",1.668650
"2025-10-27T01:12:14.971499","ollama","gemma3:4b",1.672452
"2025-10-27T01:11:43.246929","ollama","gemma3:4b",1.765692
"2025-10-27T01:11:11.421017","ollama","gemma3:4b",1.777799
"2025-10-27T01:10:39.588107","ollama","gemma3:4b",1.615318
"2025-10-27T01:10:07.915139","ollama","gemma3:4b",1.566581
"2025-10-27T01:09:36.295135","ollama","gemma3:4b",1.669404
"2025-10-27T01:09:04.568568","ollama","gemma3:4b",1.705120
"2025-10-27T01:08:32.808458","ollama","gemma3:4b",1.459624
"2025-10-27T01:08:01.297223","ollama","gemma3:4b",1.565617
"2025-10-27T01:07:29.676236","ollama","gemma3:4b",1.623472
"2025-10-27T01:06:57.998014","ollama","gemma3:4b",1.786720
"2025-10-27T01:06:26.155760","ollama","gemma3:4b",1.552671
"2025-10-27T01:05:54.548732","ollama","gemma3:4b",1.763535
"2025-10-27T01:05:22.731668","ollama","gemma3:4b",1.728625
"2025-10-27T01:04:50.948074","ollama","gemma3:4b",1.685381
"2025-10-27T01:04:19.209421","ollama","gemma3:4b",1.793695
"2025-10-27T01:03:47.361753","ollama","gemma3:4b",1.604108
"2025-10-27T01:03:15.701507","ollama","gemma3:4b",1.567340
"2025-10-27T01:02:44.078359","ollama","gemma3:4b",1.641070
"2025-10-27T01:02:12.379595","ollama","gemma3:4b",1.653343
"2025-10-27T01:01:40.671182","ollama","gemma3:4b",1.721885
"2025-10-27T01:01:08.897914","ollama","gemma3:4b",1.923668
"2025-10-27T01:00:36.920867","ollama","gemma3:4b",1.656935
"2025-10-27T01:00:05.209032","ollama","gemma3:4b",4.101830
"2025-10-27T00:59:31.051022","ollama","gemma3:4b",1.680201
"2025-10-27T00:58:59.315183","ollama","gemma3:4b",1.665997
"2025-10-27T00:58:27.591363","ollama","gemma3:4b",22.927111
"2025-10-27T00:57:34.608327","ollama","gemma3:4b",1.772292
"2025-10-27T00:57:02.783653","ollama","gemma3:4b",1.617406
"2025-10-27T00:56:31.112089","ollama","gemma3:4b",1.761303
"2025-10-27T00:55:59.301102","ollama","gemma3:4b",1.676079
"2025-10-27T00:55:27.567474","ollama","gemma3:4b",1.637845
"2025-10-27T00:54:55.874606","ollama","gemma3:4b",1.664231
"2025-10-27T00:54:24.156404","ollama","gemma3:4b",1.581174
"2025-10-27T00:53:52.519284","ollama","gemma3:4b",1.773911
"2025-10-27T00:53:20.689902","ollama","gemma3:4b",1.740716
"2025-10-27T00:52:48.892147","ollama","gemma3:4b",1.588667
"2025-10-27T00:52:17.241432","ollama","gemma3:4b",1.658925
"2025-10-27T00:51:45.519296","ollama","gemma3:4b",1.946757
"2025-10-27T00:51:13.515589","ollama","gemma3:4b",1.856567
"2025-10-27T00:50:41.607224","ollama","gemma3:4b",1.594767
"2025-10-27T00:50:09.961046","ollama","gemma3:4b",1.655673
"2025-10-27T00:49:38.250699","ollama","gemma3:4b",1.758129
"2025-10-27T00:49:06.439611","ollama","gemma3:4b",1.818293
"2025-10-27T00:48:34.564582","ollama","gemma3:4b",1.688302
"2025-10-27T00:48:02.821692","ollama","gemma3:4b",1.778521
"2025-10-27T00:47:30.991405","ollama","gemma3:4b",1.894764
"2025-10-27T00:46:59.042282","ollama","gemma3:4b",1.856730
"2025-10-27T00:46:27.130514","ollama","gemma3:4b",1.669626
"2025-10-27T00:45:55.413456","ollama","gemma3:4b",1.912186
"2025-10-27T00:45:23.448579","ollama","gemma3:4b",1.775771
"2025-10-27T00:44:51.618793","ollama","gemma3:4b",1.598477
"2025-10-27T00:44:19.962882","ollama","gemma3:4b",1.833604
"2025-10-27T00:43:48.074579","ollama","gemma3:4b",1.677432
"2025-10-27T00:43:16.343558","ollama","gemma3:4b",1.915303
"2025-10-27T00:42:44.371904","ollama","gemma3:4b",2.014782
"2025-10-27T00:42:12.294629","ollama","gemma3:4b",1.571242
"2025-10-27T00:41:40.665403","ollama","gemma3:4b",1.887935
"2025-10-27T00:41:08.717506","ollama","gemma3:4b",1.795839
"2025-10-27T00:40:36.862035","ollama","gemma3:4b",1.625019
"2025-10-27T00:40:05.181577","ollama","gemma3:4b",1.851918
"2025-10-27T00:39:33.274834","ollama","gemma3:4b",1.629130
"2025-10-27T00:39:01.593935","ollama","gemma3:4b",1.759471
"2025-10-27T00:38:29.781930","ollama","gemma3:4b",1.937796
"2025-10-27T00:37:57.788433","ollama","gemma3:4b",1.643100
"2025-10-27T00:37:26.090758","ollama","gemma3:4b",1.641386
"2025-10-27T00:36:54.393204","ollama","gemma3:4b",1.617445
"2025-10-27T00:36:22.718784","ollama","gemma3:4b",1.760029
"2025-10-27T00:35:50.905878","ollama","gemma3:4b",1.512490
"2025-10-27T00:35:19.338022","ollama","gemma3:4b",1.680925
"2025-10-27T00:34:47.599487","ollama","gemma3:4b",1.857223
"2025-10-27T00:34:15.686769","ollama","gemma3:4b",1.675206
"2025-10-27T00:33:43.946062","ollama","gemma3:4b",1.691029
"2025-10-27T00:33:12.199670","ollama","gemma3:4b",1.861999
"2025-10-27T00:32:40.278754","ollama","gemma3:4b",1.816448
"2025-10-27T00:32:08.407521","ollama","gemma3:4b",1.815074
"2025-10-27T00:31:36.536161","ollama","gemma3:4b",1.675011
"2025-10-27T00:31:04.806433","ollama","gemma3:4b",1.673107
"2025-10-27T00:30:33.074824","ollama","gemma3:4b",1.850609
"2025-10-27T00:30:01.169409","ollama","gemma3:4b",1.758600
"2025-10-27T00:29:29.348996","ollama","gemma3:4b",1.673075
"2025-10-27T00:28:57.617146","ollama","gemma3:4b",2.033407
"2025-10-27T00:28:25.522986","ollama","gemma3:4b",1.977968
"2025-10-27T00:27:53.481089","ollama","gemma3:4b",1.774934
"2025-10-27T00:27:21.647816","ollama","gemma3:4b",1.866172
"2025-10-27T00:26:49.725946","ollama","gemma3:4b",1.681724
"2025-10-27T00:26:17.987612","ollama","gemma3:4b",1.776034
"2025-10-27T00:25:46.155136","ollama","gemma3:4b",1.726003
"2025-10-27T00:25:14.372546","ollama","gemma3:4b",1.843671
"2025-10-27T00:24:42.474493","ollama","gemma3:4b",1.713810
"2025-10-27T00:24:10.708580","ollama","gemma3:4b",1.773727
"2025-10-27T00:23:38.883172","ollama","gemma3:4b",1.595931
"2025-10-27T00:23:07.232784","ollama","gemma3:4b",1.558703
"2025-10-27T00:22:35.617005","ollama","gemma3:4b",1.724196
"2025-10-27T00:22:03.835301","ollama","gemma3:4b",1.902613
"2025-10-27T00:21:31.877323","ollama","gemma3:4b",1.792330
"2025-10-27T00:21:00.024980","ollama","gemma3:4b",1.625687
"2025-10-27T00:20:28.340757","ollama","gemma3:4b",1.772101
"2025-10-27T00:20:20.477241","ollama","gemma3:4b",1.732368
"2025-10-27T00:19:48.690189","ollama","gemma3:4b",1.555355
"2025-10-27T00:19:17.077910","ollama","gemma3:4b",1.825283
"2025-10-27T00:18:45.197321","ollama","gemma3:4b",1.602616
"2025-10-27T00:18:13.536579","ollama","gemma3:4b",1.660480
"2025-10-27T00:17:41.824710","ollama","gemma3:4b",1.739592
"2025-10-27T00:17:10.042566","ollama","gemma3:4b",1.759382
"2025-10-27T00:16:38.230162","ollama","gemma3:4b",1.934650
"2025-10-27T00:16:06.243022","ollama","gemma3:4b",1.660823
"2025-10-27T00:15:34.528660","ollama","gemma3:4b",2.097435
"2025-10-27T00:15:02.372520","ollama","gemma3:4b",30.432075
"2025-10-27T00:14:01.893067","ollama","gemma3:4b",1.645213
"2025-10-27T00:13:30.192277","ollama","gemma3:4b",1.819786
"2025-10-27T00:12:58.316796","ollama","gemma3:4b",1.771156
"2025-10-27T00:12:26.488736","ollama","gemma3:4b",1.655079
"2025-10-27T00:11:54.780318","ollama","gemma3:4b",1.785827
"2025-10-27T00:11:22.941459","ollama","gemma3:4b",1.737932
"2025-10-27T00:10:51.151525","ollama","gemma3:4b",1.777309
"2025-10-27T00:10:19.316500","ollama","gemma3:4b",1.947626
"2025-10-27T00:09:47.317736","ollama","gemma3:4b",1.685766
"2025-10-27T00:09:15.567556","ollama","gemma3:4b",1.571058
"2025-10-27T00:08:43.940290","ollama","gemma3:4b",1.908024
"2025-10-27T00:08:11.977644","ollama","gemma3:4b",1.549652
"2025-10-27T00:07:40.371343","ollama","gemma3:4b",1.605903
"2025-10-27T00:07:08.723112","ollama","gemma3:4b",1.584094
"2025-10-27T00:06:37.086181","ollama","gemma3:4b",1.586316
"2025-10-27T00:06:05.444226","ollama","gemma3:4b",1.807057
"2025-10-27T00:05:33.569280","ollama","gemma3:4b",2.073815
"2025-10-27T00:05:01.438784","ollama","gemma3:4b",1.629249
"2025-10-27T00:04:29.749905","ollama","gemma3:4b",1.707348
"2025-10-27T00:03:57.989395","ollama","gemma3:4b",1.848722
"2025-10-27T00:03:26.085777","ollama","gemma3:4b",1.698871
"2025-10-27T00:02:54.333552","ollama","gemma3:4b",1.930605
"2025-10-27T00:02:22.349763","ollama","gemma3:4b",2.051972
"2025-10-27T00:01:50.245442","ollama","gemma3:4b",1.900669
"2025-10-27T00:01:18.288876","ollama","gemma3:4b",1.658323
"2025-10-27T00:00:46.581906","ollama","gemma3:4b",1.806799
"2025-10-27T00:00:14.720798","ollama","gemma3:4b",1.555745
"2025-10-26T23:59:43.111119","ollama","gemma3:4b",1.858408
"2025-10-26T23:59:11.194902","ollama","gemma3:4b",1.710840
"2025-10-26T23:58:39.434331","ollama","gemma3:4b",1.737703
"2025-10-26T23:58:07.641803","ollama","gemma3:4b",1.537361
"2025-10-26T23:57:36.045185","ollama","gemma3:4b",1.740612
"2025-10-26T23:57:04.254697","ollama","gemma3:4b",1.754402
"2025-10-26T23:56:32.449318","ollama","gemma3:4b",1.749857
"2025-10-26T23:56:00.651649","ollama","gemma3:4b",1.573195
"2025-10-26T23:55:29.026292","ollama","gemma3:4b",1.601361
"2025-10-26T23:54:57.372639","ollama","gemma3:4b",2.241732
"2025-10-26T23:54:25.087697","ollama","gemma3:4b",1.712311
"2025-10-26T23:53:53.319729","ollama","gemma3:4b",1.697310
"2025-10-26T23:53:21.562961","ollama","gemma3:4b",1.775283
"2025-10-26T23:52:49.730366","ollama","gemma3:4b",1.759189
"2025-10-26T23:52:17.914760","ollama","gemma3:4b",1.626158
"2025-10-26T23:51:46.235512","ollama","gemma3:4b",1.677239
"2025-10-26T23:51:14.500171","ollama","gemma3:4b",1.971523
"2025-10-26T23:50:42.472886","ollama","gemma3:4b",1.692894
"2025-10-26T23:50:10.719788","ollama","gemma3:4b",1.768051
"2025-10-26T23:49:38.899023","ollama","gemma3:4b",1.634639
"2025-10-26T23:49:07.208538","ollama","gemma3:4b",1.679083
"2025-10-26T23:48:35.478904","ollama","gemma3:4b",1.584087
"2025-10-26T23:48:03.839426","ollama","gemma3:4b",1.750077
"2025-10-26T23:47:32.035269","ollama","gemma3:4b",1.799395
"2025-10-26T23:47:00.182939","ollama","gemma3:4b",1.652257
"2025-10-26T23:46:28.471132","ollama","gemma3:4b",1.635601
"2025-10-26T23:45:56.780169","ollama","gemma3:4b",1.847485
"2025-10-26T23:45:24.872361","ollama","gemma3:4b",1.623922
"2025-10-26T23:44:53.192811","ollama","gemma3:4b",1.707833
"2025-10-26T23:44:21.432437","ollama","gemma3:4b",1.620919
"2025-10-26T23:43:49.756546","ollama","gemma3:4b",1.793006
"2025-10-26T23:43:17.908628","ollama","gemma3:4b",1.573913
"2025-10-26T23:42:46.276175","ollama","gemma3:4b",1.921338
"2025-10-26T23:42:14.290564","ollama","gemma3:4b",1.779936
"2025-10-26T23:41:42.451410","ollama","gemma3:4b",1.704025
"2025-10-26T23:41:10.682273","ollama","gemma3:4b",1.539496
"2025-10-26T23:40:39.088841","ollama","gemma3:4b",1.829827
"2025-10-26T23:40:07.208980","ollama","gemma3:4b",1.893500
"2025-10-26T23:39:35.262714","ollama","gemma3:4b",1.743312
"2025-10-26T23:39:03.462087","ollama","gemma3:4b",1.701353
"2025-10-26T23:38:31.707167","ollama","gemma3:4b",1.590393
"2025-10-26T23:38:00.060640","ollama","gemma3:4b",1.643920
"2025-10-26T23:37:28.348978","ollama","gemma3:4b",2.007452
"2025-10-26T23:36:56.288267","ollama","gemma3:4b",1.850906
"2025-10-26T23:36:24.381861","ollama","gemma3:4b",1.932161
"2025-10-26T23:35:52.394753","ollama","gemma3:4b",1.585620
"2025-10-26T23:35:20.754597","ollama","gemma3:4b",1.625728
"2025-10-26T23:34:49.060835","ollama","gemma3:4b",1.610580
"2025-10-26T23:34:17.393751","ollama","gemma3:4b",1.872828
"2025-10-26T23:33:45.463492","ollama","gemma3:4b",1.723189
"2025-10-26T23:33:13.684840","ollama","gemma3:4b",1.607968
"2025-10-26T23:32:42.018512","ollama","gemma3:4b",1.590194
"2025-10-26T23:32:10.370106","ollama","gemma3:4b",1.510597
"2025-10-26T23:31:38.806030","ollama","gemma3:4b",1.558839
"2025-10-26T23:31:07.191225","ollama","gemma3:4b",1.784349
"2025-10-26T23:30:35.343973","ollama","gemma3:4b",1.833149
"2025-10-26T23:29:53.826414","ollama","gemma3:4b",1.514057
"2025-10-26T23:29:22.256643","ollama","gemma3:4b",1.529858
"2025-10-26T23:28:50.672692","ollama","gemma3:4b",1.690152
"2025-10-26T23:28:18.925877","ollama","gemma3:4b",1.624848
"2025-10-26T23:26:24.466572","ollama","gemma3:4b",1.456572
"2025-10-26T23:25:52.951423","ollama","gemma3:4b",1.551497
"2025-10-26T23:25:21.342617","ollama","gemma3:4b",1.766211
"2025-10-26T23:24:49.518354","ollama","gemma3:4b",1.524906
"2025-10-26T23:24:17.940368","ollama","gemma3:4b",1.626924
"2025-10-26T23:23:46.254879","ollama","gemma3:4b",1.678366
"2025-10-26T23:23:14.519143","ollama","gemma3:4b",1.481154
