timestamp,provider,model,latency_ms
"2025-10-26T23:34:49.060835","ollama","gemma3:4b",1610580.000
"2025-10-26T23:34:17.393751","ollama","gemma3:4b",1872828.000
"2025-10-26T23:33:45.463492","ollama","gemma3:4b",1723189.000
"2025-10-26T23:33:13.684840","ollama","gemma3:4b",1607968.000
"2025-10-26T23:32:42.018512","ollama","gemma3:4b",1590194.000
"2025-10-26T23:32:10.370106","ollama","gemma3:4b",1510597.000
"2025-10-26T23:31:38.806030","ollama","gemma3:4b",1558839.000
"2025-10-26T23:31:07.191225","ollama","gemma3:4b",1784349.000
"2025-10-26T23:30:35.343973","ollama","gemma3:4b",1833149.000
"2025-10-26T23:29:53.826414","ollama","gemma3:4b",1514057.000
"2025-10-26T23:29:22.256643","ollama","gemma3:4b",1529858.000
"2025-10-26T23:28:50.672692","ollama","gemma3:4b",1690152.000
"2025-10-26T23:28:18.925877","ollama","gemma3:4b",1624848.000
"2025-10-26T23:26:24.466572","ollama","gemma3:4b",1456572.000
"2025-10-26T23:25:52.951423","ollama","gemma3:4b",1551497.000
"2025-10-26T23:25:21.342617","ollama","gemma3:4b",1766211.000
"2025-10-26T23:24:49.518354","ollama","gemma3:4b",1524906.000
"2025-10-26T23:24:17.940368","ollama","gemma3:4b",1626924.000
"2025-10-26T23:23:46.254879","ollama","gemma3:4b",1678366.000
"2025-10-26T23:23:14.519143","ollama","gemma3:4b",1481154.000
